Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0020-Page Management,Chrome 70.0.3538.102,,2018-11-30 10:32:47,2018-11-30 10:34:48,2m - 1.828s,FAILED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02101,Chrome 70.0.3538.102,,2018-11-30 10:32:47,2018-11-30 10:33:02,15.619s,PASSED
"callTestCase(findTestCase(""Associate Application/Associate Login/TCBA01008""), [:], STOP_ON_FAILURE)",Chrome 70.0.3538.102,,2018-11-30 10:32:47,2018-11-30 10:33:02,15.367s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Home  5-15/a_Page Management""), ""Page Management"")",Chrome 70.0.3538.102,,2018-11-30 10:33:02,2018-11-30 10:33:02,0.042s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02102,Chrome 70.0.3538.102,,2018-11-30 10:33:02,2018-11-30 10:33:11,8.816s,PASSED
"click(findTestObject(""Object Repository/Page Management/Page_Home  5-15/a_Page Management""), STOP_ON_FAILURE)",Chrome 70.0.3538.102,,2018-11-30 10:33:02,2018-11-30 10:33:08,5.114s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/span_Page Management""), ""Page Management"")",Chrome 70.0.3538.102,,2018-11-30 10:33:08,2018-11-30 10:33:08,0.047s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/h3_Manage your pages""), ""Manage your pages"")",Chrome 70.0.3538.102,,2018-11-30 10:33:08,2018-11-30 10:33:10,2.706s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Page Name""), ""Page Name"")",Chrome 70.0.3538.102,,2018-11-30 10:33:10,2018-11-30 10:33:11,0.584s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Inserted On""), ""Inserted On"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.037s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Active""), ""Active"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.062s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Code""), ""Code"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.034s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Language""), ""Language"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.035s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Website""), ""Website"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.042s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Edit""), ""Edit"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.032s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/span_Add Page""), ""Add Page"")",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.032s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02103,Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.115s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_...12345678...""), 0)",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.023s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_1 of 4 pages (40 items)""), 0)",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:11,0.016s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02104,Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:34:35,1m - 23.482s,FAILED
"click(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/span_Add Page""))",Chrome 70.0.3538.102,,2018-11-30 10:33:11,2018-11-30 10:33:17,5.290s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/div_Add Page Details""), ""Add Page Details"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.034s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/h3_Page Details""), ""Page Details"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.028s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/label_Page Name""), ""Page Name"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.036s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/label_Code""), ""Code"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.040s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/label_Language""), ""Language"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.031s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/label_Website""), ""Website"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.032s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/label_Page Content""), ""Page Content"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.030s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/a_Editor""), ""Editor"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.031s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page Management/Page_Page Management  5-15/a_Raw""), ""Raw"")",Chrome 70.0.3538.102,,2018-11-30 10:33:17,2018-11-30 10:33:17,0.033s,PASSED
