Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0021-Executive,Chrome 70.0.3538.77,,2018-11-09 16:56:42,2018-11-09 16:57:43,1m - 1.386s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02301,Chrome 70.0.3538.77,,2018-11-09 16:56:42,2018-11-09 16:56:55,12.877s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 16:56:42,2018-11-09 16:56:55,12.272s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:55,2018-11-09 16:56:55,0.187s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02302,Chrome 70.0.3538.77,,2018-11-09 16:56:55,2018-11-09 16:56:56,1.407s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:56:55,2018-11-09 16:56:56,0.302s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.159s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.094s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.068s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.066s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.077s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.073s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.063s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:56:56,0.037s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02303,Chrome 70.0.3538.77,,2018-11-09 16:56:56,2018-11-09 16:57:02,5.333s,FAILED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:56:57,2018-11-09 16:56:57,0.089s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-09 16:56:57,2018-11-09 16:56:59,2.013s,PASSED
selectOptionByLabel,Chrome 70.0.3538.77,,2018-11-09 16:56:59,2018-11-09 16:56:59,0.204s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-09 16:56:59,2018-11-09 16:57:01,2.002s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:01,2018-11-09 16:57:01,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:01,2018-11-09 16:57:01,0.146s,PASSED
selectAllOption,Chrome 70.0.3538.77,,2018-11-09 16:57:01,2018-11-09 16:57:01,0.002s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-09 16:57:01,2018-11-09 16:57:02,0.523s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02304,Chrome 70.0.3538.77,,2018-11-09 16:57:02,2018-11-09 16:57:05,2.894s,FAILED
selectOptionByLabel,Chrome 70.0.3538.77,,2018-11-09 16:57:02,2018-11-09 16:57:02,0.096s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-09 16:57:02,2018-11-09 16:57:04,2.003s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:04,2018-11-09 16:57:04,0.110s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-09 16:57:04,2018-11-09 16:57:05,0.452s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02305,Chrome 70.0.3538.77,,2018-11-09 16:57:05,2018-11-09 16:57:38,33.469s,FAILED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:05,2018-11-09 16:57:38,33.236s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02306,Chrome 70.0.3538.77,,2018-11-09 16:57:38,2018-11-09 16:57:41,2.945s,FAILED
scrollToElement,Chrome 70.0.3538.77,,2018-11-09 16:57:38,2018-11-09 16:57:38,0.092s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-09 16:57:38,2018-11-09 16:57:38,0.049s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:38,2018-11-09 16:57:39,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:39,2018-11-09 16:57:39,0.526s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:39,2018-11-09 16:57:40,1.192s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:40,2018-11-09 16:57:40,0.105s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:40,2018-11-09 16:57:40,0.100s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:40,2018-11-09 16:57:41,0.504s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02307,Chrome 70.0.3538.77,,2018-11-09 16:57:41,2018-11-09 16:57:42,1.011s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:41,2018-11-09 16:57:41,0.222s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:41,2018-11-09 16:57:41,0.104s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 16:57:41,2018-11-09 16:57:42,0.336s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-09 16:57:42,2018-11-09 16:57:42,0.112s,PASSED
