Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0012-Edit profile,Chrome 70.0.3538.102,,2018-11-23 15:57:23,2018-11-23 15:58:08,44.851s,FAILED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01201,Chrome 70.0.3538.102,,2018-11-23 15:57:24,2018-11-23 15:57:41,17.516s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 15:57:24,2018-11-23 15:57:36,12.069s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:36,2018-11-23 15:57:36,0.106s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:36,2018-11-23 15:57:36,0.040s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:36,2018-11-23 15:57:36,0.039s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-23 15:57:36,2018-11-23 15:57:41,5.006s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01202,Chrome 70.0.3538.102,,2018-11-23 15:57:41,2018-11-23 15:57:45,3.393s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:41,2018-11-23 15:57:42,0.838s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:42,2018-11-23 15:57:42,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:42,2018-11-23 15:57:42,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:42,2018-11-23 15:57:42,0.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:42,2018-11-23 15:57:42,0.079s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:42,2018-11-23 15:57:44,2.148s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:44,2018-11-23 15:57:44,0.045s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:44,2018-11-23 15:57:45,0.038s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.038s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01203,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.754s,FAILED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.022s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.088s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.527s,FAILED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01204,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:47,1.552s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:45,0.107s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:45,2018-11-23 15:57:46,0.137s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.102s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.095s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.094s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.090s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.094s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.089s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.041s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.088s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.036s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:46,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:46,2018-11-23 15:57:47,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.035s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.035s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.117s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.039s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.022s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.041s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01205,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:48,1.436s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.081s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.089s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.061s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.038s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.040s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:47,0.171s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:47,2018-11-23 15:57:48,0.155s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.060s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.059s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.035s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.021s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.037s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.060s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.058s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.088s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.082s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.050s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.052s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.032s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.020s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.032s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01206,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:50,1.251s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:48,0.082s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 15:57:48,2018-11-23 15:57:49,0.093s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 15:57:49,2018-11-23 15:57:49,0.099s,PASSED
