Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0023-Forgot Your Password,Chrome 70.0.3538.102,,2018-11-27 14:50:18,2018-11-27 14:52:44,2m - 26.021s,FAILED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02001,Chrome 70.0.3538.102,,2018-11-27 14:50:18,2018-11-27 14:50:43,25.344s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-27 14:50:18,2018-11-27 14:50:22,3.768s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-27 14:50:22,2018-11-27 14:50:23,1.235s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-27 14:50:23,2018-11-27 14:50:43,19.881s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:50:43,2018-11-27 14:50:43,0.223s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02002,Chrome 70.0.3538.102,,2018-11-27 14:50:43,2018-11-27 14:51:05,21.502s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 14:50:43,2018-11-27 14:51:04,21.056s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 14:51:04,2018-11-27 14:51:04,0.128s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:04,2018-11-27 14:51:05,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.035s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02003,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.542s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.195s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.081s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.133s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.049s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02004,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:57,52.254s,FAILED
setText,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:05,0.115s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 14:51:05,2018-11-27 14:51:25,19.966s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:51:25,2018-11-27 14:51:57,32.077s,FAILED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02005,Chrome 70.0.3538.102,,2018-11-27 14:51:57,2018-11-27 14:52:29,31.985s,FAILED
setText,Chrome 70.0.3538.102,,2018-11-27 14:51:58,2018-11-27 14:52:29,31.895s,FAILED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02006,Chrome 70.0.3538.102,,2018-11-27 14:52:29,2018-11-27 14:52:43,13.426s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:52:30,2018-11-27 14:52:30,0.036s,PASSED
click,Chrome 70.0.3538.102,,2018-11-27 14:52:30,2018-11-27 14:52:43,13.114s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-27 14:52:43,2018-11-27 14:52:43,0.194s,PASSED
