Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0010-Associate Login,Chrome 69.0.3497.100,,2018-10-23 12:43:03,2018-10-23 12:44:16,1m - 13.080s,FAILED
,,,,,,
Test Cases/Associate Application/Associate Login/TCBA01001,Chrome 69.0.3497.100,,2018-10-23 12:43:04,2018-10-23 12:43:26,22.587s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 12:43:04,2018-10-23 12:43:10,5.917s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 12:43:10,2018-10-23 12:43:24,14.180s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-23 12:43:24,2018-10-23 12:43:26,1.224s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.282s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.260s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.072s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.047s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.048s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:26,0.048s,PASSED
,,,,,,
Test Cases/Associate Application/Associate Login/TCBA01002,Chrome 69.0.3497.100,,2018-10-23 12:43:26,2018-10-23 12:43:27,0.945s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:27,0.500s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:27,0.121s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:27,0.042s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:27,0.048s,PASSED
,,,,,,
Test Cases/Associate Application/Associate Login/TCBA01003,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:28,1.157s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:43:27,2018-10-23 12:43:28,0.143s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 12:43:28,2018-10-23 12:43:28,0.437s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:43:28,2018-10-23 12:43:28,0.087s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 12:43:28,2018-10-23 12:43:28,0.209s,PASSED
