Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0019-Customer Service,Chrome 69.0.3497.100,,2018-10-26 11:46:52,2018-10-26 11:47:57,1m - 4.287s,FAILED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02001,Chrome 69.0.3497.100,,2018-10-26 11:46:53,2018-10-26 11:47:09,15.899s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-26 11:46:53,2018-10-26 11:47:09,15.481s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02002,Chrome 69.0.3497.100,,2018-10-26 11:47:09,2018-10-26 11:47:18,8.725s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:09,2018-10-26 11:47:13,3.703s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:13,2018-10-26 11:47:13,0.690s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:13,2018-10-26 11:47:14,0.131s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.128s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.128s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.141s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.106s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.118s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.103s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:14,0.102s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:47:14,2018-10-26 11:47:15,0.380s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:15,2018-10-26 11:47:15,0.155s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:15,2018-10-26 11:47:15,0.150s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:47:15,2018-10-26 11:47:15,0.194s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:15,2018-10-26 11:47:15,0.135s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:15,2018-10-26 11:47:16,0.060s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:16,2018-10-26 11:47:16,0.134s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:47:16,2018-10-26 11:47:16,0.502s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:16,2018-10-26 11:47:16,0.112s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:47:16,2018-10-26 11:47:17,1.161s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:17,2018-10-26 11:47:18,0.124s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02003,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.868s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.150s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.190s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.102s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.163s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:18,0.059s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02004,Chrome 69.0.3497.100,,2018-10-26 11:47:18,2018-10-26 11:47:23,4.707s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:47:19,2018-10-26 11:47:19,0.043s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:47:19,2018-10-26 11:47:19,0.022s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:19,2018-10-26 11:47:19,0.178s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:19,2018-10-26 11:47:19,0.002s,NOT_RUN
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:19,2018-10-26 11:47:23,4.130s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 11:47:23,2018-10-26 11:47:23,0.136s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02005,Chrome 69.0.3497.100,,2018-10-26 11:47:23,2018-10-26 11:47:56,32.607s,FAILED
click,Chrome 69.0.3497.100,,2018-10-26 11:47:24,2018-10-26 11:47:56,32.228s,FAILED
