Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0023-Forgot Your Password,Chrome 70.0.3538.102,,2018-11-23 16:35:28,2018-11-23 16:35:44,15.458s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02001,Chrome 70.0.3538.102,,2018-11-23 16:35:29,2018-11-23 16:35:36,7.000s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-23 16:35:29,2018-11-23 16:35:32,2.866s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-23 16:35:32,2018-11-23 16:35:33,1.157s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-23 16:35:33,2018-11-23 16:35:35,2.546s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:35,2018-11-23 16:35:36,0.241s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02002,Chrome 70.0.3538.102,,2018-11-23 16:35:36,2018-11-23 16:35:38,1.974s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:36,2018-11-23 16:35:37,1.503s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:37,2018-11-23 16:35:37,0.206s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:37,2018-11-23 16:35:38,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.042s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02003,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.474s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.085s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.096s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.170s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.047s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02004,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:40,1.401s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:38,0.108s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:38,2018-11-23 16:35:39,0.361s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:39,2018-11-23 16:35:39,0.041s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 16:35:39,2018-11-23 16:35:39,0.114s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:39,2018-11-23 16:35:40,0.637s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:40,2018-11-23 16:35:40,0.040s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02005,Chrome 70.0.3538.102,,2018-11-23 16:35:40,2018-11-23 16:35:42,2.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 16:35:40,2018-11-23 16:35:40,0.108s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:40,2018-11-23 16:35:42,1.901s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:42,2018-11-23 16:35:42,0.048s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:42,2018-11-23 16:35:42,0.042s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02006,Chrome 70.0.3538.102,,2018-11-23 16:35:42,2018-11-23 16:35:43,1.430s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:42,2018-11-23 16:35:42,0.035s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 16:35:42,2018-11-23 16:35:43,1.087s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 16:35:43,2018-11-23 16:35:43,0.229s,PASSED
