Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0013-Change Password,Chrome 70.0.3538.102,,2018-11-21 14:31:54,2018-11-21 14:33:35,1m - 41.023s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01301,Chrome 70.0.3538.102,,2018-11-21 14:31:55,2018-11-21 14:32:32,37.071s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 14:31:55,2018-11-21 14:31:58,2.783s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 14:31:58,2018-11-21 14:31:59,1.158s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 14:31:59,2018-11-21 14:32:01,2.453s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 14:32:01,2018-11-21 14:32:02,0.374s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-21 14:32:02,2018-11-21 14:32:02,0.153s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 14:32:02,2018-11-21 14:32:02,0.094s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 14:32:02,2018-11-21 14:32:32,29.848s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01302,Chrome 70.0.3538.102,,2018-11-21 14:32:32,2018-11-21 14:32:44,12.209s,FAILED
click,Chrome 70.0.3538.102,,2018-11-21 14:32:32,2018-11-21 14:32:44,12.056s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01303,Chrome 70.0.3538.102,,2018-11-21 14:32:44,2018-11-21 14:32:56,12.262s,FAILED
click,Chrome 70.0.3538.102,,2018-11-21 14:32:44,2018-11-21 14:32:56,12.049s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01304,Chrome 70.0.3538.102,,2018-11-21 14:32:56,2018-11-21 14:33:08,12.148s,FAILED
click,Chrome 70.0.3538.102,,2018-11-21 14:32:56,2018-11-21 14:33:08,12.066s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01305,Chrome 70.0.3538.102,,2018-11-21 14:33:08,2018-11-21 14:33:21,12.194s,FAILED
setText,Chrome 70.0.3538.102,,2018-11-21 14:33:09,2018-11-21 14:33:21,12.070s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01306,Chrome 70.0.3538.102,,2018-11-21 14:33:21,2018-11-21 14:33:35,14.235s,FAILED
delay,Chrome 70.0.3538.102,,2018-11-21 14:33:21,2018-11-21 14:33:23,2.033s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 14:33:23,2018-11-21 14:33:35,12.071s,FAILED
