Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0021-Executive,Chrome 69.0.3497.100,,2018-10-29 14:53:43,2018-10-29 14:55:16,1m - 32.955s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02301,Chrome 69.0.3497.100,,2018-10-29 14:53:43,2018-10-29 14:54:00,16.449s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-29 14:53:44,2018-10-29 14:53:55,11.066s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:53:55,2018-10-29 14:54:00,4.943s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02302,Chrome 69.0.3497.100,,2018-10-29 14:54:00,2018-10-29 14:54:21,21.301s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:00,2018-10-29 14:54:01,0.414s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:01,2018-10-29 14:54:01,0.204s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:01,2018-10-29 14:54:01,0.086s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:01,2018-10-29 14:54:01,0.159s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:01,2018-10-29 14:54:01,0.125s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:01,2018-10-29 14:54:02,0.177s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:02,2018-10-29 14:54:02,0.118s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:02,2018-10-29 14:54:20,18.738s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:20,2018-10-29 14:54:20,0.059s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:20,2018-10-29 14:54:21,0.075s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.096s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.092s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.087s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.050s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.046s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.043s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:21,0.079s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02303,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:33,11.601s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 14:54:21,2018-10-29 14:54:32,10.628s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:32,2018-10-29 14:54:32,0.211s,PASSED
selectAllOption,Chrome 69.0.3497.100,,2018-10-29 14:54:32,2018-10-29 14:54:32,0.001s,NOT_RUN
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-29 14:54:32,2018-10-29 14:54:32,0.317s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:32,2018-10-29 14:54:33,0.230s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02304,Chrome 69.0.3497.100,,2018-10-29 14:54:33,2018-10-29 14:55:11,38.361s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-29 14:54:33,2018-10-29 14:54:40,7.568s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:40,2018-10-29 14:54:41,0.134s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-29 14:54:41,2018-10-29 14:54:41,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:41,2018-10-29 14:54:41,0.194s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:41,2018-10-29 14:54:41,0.108s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:54:41,2018-10-29 14:54:41,0.211s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-29 14:54:41,2018-10-29 14:54:45,4.057s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:54:45,2018-10-29 14:55:11,25.470s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:11,2018-10-29 14:55:11,0.074s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:11,2018-10-29 14:55:11,0.085s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02305,Chrome 69.0.3497.100,,2018-10-29 14:55:11,2018-10-29 14:55:13,2.067s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:55:11,2018-10-29 14:55:12,0.320s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.347s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.081s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.069s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.080s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.071s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.039s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.070s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.076s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.067s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:12,0.076s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:12,2018-10-29 14:55:13,0.093s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.085s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.165s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.069s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.080s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.067s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02306,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:14,0.825s,FAILED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:13,0.081s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:55:13,2018-10-29 14:55:14,0.528s,FAILED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02307,Chrome 69.0.3497.100,,2018-10-29 14:55:14,2018-10-29 14:55:15,0.677s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:55:14,2018-10-29 14:55:14,0.181s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 14:55:14,2018-10-29 14:55:14,0.242s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-29 14:55:14,2018-10-29 14:55:15,0.067s,PASSED
