Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0024-Forgot Your Username,Chrome 70.0.3538.110,,2018-11-30 10:04:23,2018-11-30 10:05:03,40.932s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03001,Chrome 70.0.3538.110,,2018-11-30 10:04:23,2018-11-30 10:04:45,21.753s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-11-30 10:04:24,2018-11-30 10:04:37,13.557s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-11-30 10:04:37,2018-11-30 10:04:38,1.211s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-11-30 10:04:38,2018-11-30 10:04:43,4.972s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:43,2018-11-30 10:04:45,1.568s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03002,Chrome 70.0.3538.110,,2018-11-30 10:04:45,2018-11-30 10:04:50,5.637s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:45,2018-11-30 10:04:49,3.880s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:49,2018-11-30 10:04:50,0.811s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:50,2018-11-30 10:04:50,0.202s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:50,2018-11-30 10:04:50,0.068s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:50,2018-11-30 10:04:50,0.131s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03003,Chrome 70.0.3538.110,,2018-11-30 10:04:50,2018-11-30 10:04:51,0.647s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:51,2018-11-30 10:04:51,0.177s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:51,2018-11-30 10:04:51,0.267s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03004,Chrome 70.0.3538.110,,2018-11-30 10:04:51,2018-11-30 10:04:53,1.564s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-30 10:04:51,2018-11-30 10:04:52,0.197s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-30 10:04:52,2018-11-30 10:04:52,0.793s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:52,2018-11-30 10:04:53,0.127s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:53,2018-11-30 10:04:53,0.146s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03005,Chrome 70.0.3538.110,,2018-11-30 10:04:53,2018-11-30 10:04:57,4.525s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-30 10:04:53,2018-11-30 10:04:53,0.107s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-30 10:04:53,2018-11-30 10:04:54,0.807s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:54,2018-11-30 10:04:57,2.988s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:57,2018-11-30 10:04:57,0.227s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:57,2018-11-30 10:04:57,0.109s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03007,Chrome 70.0.3538.110,,2018-11-30 10:04:57,2018-11-30 10:05:02,5.075s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:04:58,2018-11-30 10:04:58,0.185s,PASSED
click,Chrome 70.0.3538.110,,2018-11-30 10:04:58,2018-11-30 10:05:02,3.730s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-30 10:05:02,2018-11-30 10:05:02,0.728s,PASSED
