Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0019-Customer Service,Chrome 70.0.3538.77,,2018-11-13 10:58:52,2018-11-13 10:59:20,27.392s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02001,Chrome 70.0.3538.77,,2018-11-13 10:58:53,2018-11-13 10:59:06,13.638s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-13 10:58:53,2018-11-13 10:59:06,13.096s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:06,2018-11-13 10:59:06,0.115s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02002,Chrome 70.0.3538.77,,2018-11-13 10:59:06,2018-11-13 10:59:11,4.708s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:07,2018-11-13 10:59:07,0.334s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:07,2018-11-13 10:59:07,0.252s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:07,2018-11-13 10:59:07,0.102s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:07,2018-11-13 10:59:07,0.081s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:07,2018-11-13 10:59:08,0.102s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.106s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.111s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.108s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.126s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.110s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:08,0.316s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:08,2018-11-13 10:59:09,0.163s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:09,0.118s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:09,0.193s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:09,0.136s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:09,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:09,0.104s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:09,2018-11-13 10:59:10,0.316s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:10,2018-11-13 10:59:10,0.121s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-13 10:59:10,2018-11-13 10:59:11,1.136s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:11,0.131s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02003,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:12,0.782s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:11,0.146s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:11,0.172s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:11,0.044s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:11,2018-11-13 10:59:12,0.090s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:12,0.063s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:12,0.042s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02004,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:17,5.784s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:12,0.137s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:12,0.366s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:12,2018-11-13 10:59:13,0.204s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:13,2018-11-13 10:59:14,1.149s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:14,2018-11-13 10:59:14,0.163s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:14,2018-11-13 10:59:17,3.288s,PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-13 10:59:17,2018-11-13 10:59:17,0.095s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:17,2018-11-13 10:59:17,0.098s,PASSED
,,,,,,
Test Cases/Associate Application/Customer Service/TCBA02005,Chrome 70.0.3538.77,,2018-11-13 10:59:17,2018-11-13 10:59:19,1.081s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:18,2018-11-13 10:59:18,0.269s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:18,2018-11-13 10:59:18,0.160s,PASSED
click,Chrome 70.0.3538.77,,2018-11-13 10:59:18,2018-11-13 10:59:18,0.234s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-13 10:59:18,2018-11-13 10:59:19,0.077s,PASSED
