Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0023-Forgot Your Password,Chrome 70.0.3538.102,,2018-11-22 14:36:17,2018-11-22 14:36:39,22.446s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02001,Chrome 70.0.3538.102,,2018-11-22 14:36:17,2018-11-22 14:36:27,9.240s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 14:36:18,2018-11-22 14:36:22,3.713s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 14:36:22,2018-11-22 14:36:23,1.191s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 14:36:23,2018-11-22 14:36:26,3.451s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:26,2018-11-22 14:36:27,0.437s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02002,Chrome 70.0.3538.102,,2018-11-22 14:36:27,2018-11-22 14:36:31,4.494s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:27,2018-11-22 14:36:31,3.701s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.259s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.058s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.063s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.057s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.053s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02003,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:32,0.768s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:31,0.169s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:31,2018-11-22 14:36:32,0.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:32,2018-11-22 14:36:32,0.242s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:32,2018-11-22 14:36:32,0.055s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02004,Chrome 70.0.3538.102,,2018-11-22 14:36:32,2018-11-22 14:36:34,1.746s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:32,2018-11-22 14:36:32,0.218s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:32,2018-11-22 14:36:33,0.394s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:33,2018-11-22 14:36:33,0.046s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:33,2018-11-22 14:36:33,0.187s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:33,2018-11-22 14:36:34,0.682s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:34,2018-11-22 14:36:34,0.062s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02005,Chrome 70.0.3538.102,,2018-11-22 14:36:34,2018-11-22 14:36:36,2.730s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 14:36:34,2018-11-22 14:36:34,0.180s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:34,2018-11-22 14:36:36,2.258s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:36,2018-11-22 14:36:36,0.063s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:36,2018-11-22 14:36:36,0.065s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Password/TCBA02006,Chrome 70.0.3538.102,,2018-11-22 14:36:36,2018-11-22 14:36:39,2.181s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:37,2018-11-22 14:36:37,0.065s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 14:36:37,2018-11-22 14:36:38,1.683s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 14:36:38,2018-11-22 14:36:39,0.314s,PASSED
