Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0013-Change Password,Chrome 70.0.3538.102,,2018-11-21 11:17:09,2018-11-21 11:17:47,38.226s,FAILED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01301,Chrome 70.0.3538.102,,2018-11-21 11:17:09,2018-11-21 11:17:20,11.187s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 11:17:09,2018-11-21 11:17:12,2.903s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 11:17:12,2018-11-21 11:17:13,1.137s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 11:17:13,2018-11-21 11:17:16,2.389s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 11:17:16,2018-11-21 11:17:16,0.427s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-21 11:17:16,2018-11-21 11:17:16,0.157s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:16,2018-11-21 11:17:16,0.091s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:16,2018-11-21 11:17:20,3.796s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:20,2018-11-21 11:17:20,0.050s,PASSED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01302,Chrome 70.0.3538.102,,2018-11-21 11:17:20,2018-11-21 11:17:26,6.383s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:20,2018-11-21 11:17:20,0.059s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 11:17:20,2018-11-21 11:17:25,5.015s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:25,2018-11-21 11:17:25,0.060s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:25,2018-11-21 11:17:26,0.142s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.172s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.112s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.048s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.055s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.043s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.094s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.035s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.050s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.039s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.039s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.062s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 11:17:26,2018-11-21 11:17:26,0.059s,PASSED
