Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0020-Page Management,Chrome 70.0.3538.110,,2018-11-29 14:36:39,2018-11-29 14:37:24,45.707s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02101,Chrome 70.0.3538.110,,2018-11-29 14:36:39,2018-11-29 14:36:53,13.418s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-11-29 14:36:40,2018-11-29 14:36:53,12.666s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:53,2018-11-29 14:36:53,0.083s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02102,Chrome 70.0.3538.110,,2018-11-29 14:36:53,2018-11-29 14:36:57,3.817s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:36:53,2018-11-29 14:36:53,0.163s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:53,2018-11-29 14:36:54,0.087s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:54,2018-11-29 14:36:56,2.618s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:56,2018-11-29 14:36:56,0.077s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:56,2018-11-29 14:36:56,0.072s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:56,2018-11-29 14:36:56,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:56,2018-11-29 14:36:56,0.093s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:56,2018-11-29 14:36:57,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.070s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.068s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.070s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02103,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.304s,PASSED
verifyElementPresent,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.053s,PASSED
verifyElementPresent,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:57,0.030s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02104,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:37:05,7.867s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:36:57,2018-11-29 14:36:58,0.495s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.090s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.094s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.078s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.125s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.082s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.086s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:58,0.075s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:58,2018-11-29 14:36:59,0.056s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.059s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.050s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.061s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.059s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.108s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.047s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.064s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.044s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.032s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.080s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.038s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.051s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.035s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:36:59,0.049s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:36:59,2018-11-29 14:37:00,0.169s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:00,2018-11-29 14:37:00,0.201s,PASSED
selectOptionByLabel,Chrome 70.0.3538.110,,2018-11-29 14:37:00,2018-11-29 14:37:00,0.180s,PASSED
delay,Chrome 70.0.3538.110,,2018-11-29 14:37:00,2018-11-29 14:37:03,3.012s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:03,2018-11-29 14:37:03,0.320s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:03,2018-11-29 14:37:04,0.439s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:04,2018-11-29 14:37:04,0.035s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:37:04,2018-11-29 14:37:04,0.069s,PASSED
waitForElementPresent,Chrome 70.0.3538.110,,2018-11-29 14:37:04,2018-11-29 14:37:05,1.082s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:05,2018-11-29 14:37:05,0.050s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02105,Chrome 70.0.3538.110,,2018-11-29 14:37:05,2018-11-29 14:37:21,16.474s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:37:05,2018-11-29 14:37:07,2.206s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:07,2018-11-29 14:37:08,0.563s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.039s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.052s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.042s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.048s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.038s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.046s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:08,0.058s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:08,2018-11-29 14:37:09,0.050s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.149s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.148s,PASSED
click,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.127s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.053s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.032s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.048s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.139s,PASSED
setText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.215s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-11-29 14:37:09,2018-11-29 14:37:09,0.037s,PASSED
