Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0021-Executive,Chrome 70.0.3538.102,,2018-12-04 12:11:58,2018-12-04 12:12:26,27.746s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02301,Chrome 70.0.3538.102,,2018-12-04 12:11:59,2018-12-04 12:12:10,11.416s,PASSED
"callTestCase(findTestCase(""Associate Application/Associate Prod Login/Login""), [:], STOP_ON_FAILURE)",Chrome 70.0.3538.102,,2018-12-04 12:11:59,2018-12-04 12:12:10,11.117s,PASSED
"verifyElementText(findTestObject(""Executive/Page_Executive  5-15/Executive Menu""), ""Executive"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.039s,PASSED
,,,,,,
Test Cases/Associate Application/Executive/TCBA02302,Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:11,0.581s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Executive/Page_Home  5-15/a_Executive""), 10)",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.049s,PASSED
"click(findTestObject(""Object Repository/Executive/Page_Home  5-15/a_Executive""))",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.103s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/span_Executive""), ""Executive"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.063s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/label_Sponsor""), ""Sponsor"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.037s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/button_FILTER""), ""FILTER"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.038s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/h3_Energy Accounts""), ""Energy Accounts"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:10,0.038s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/div_Status""), ""Status"")",Chrome 70.0.3538.102,,2018-12-04 12:12:10,2018-12-04 12:12:11,0.035s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/div_Count""), ""Count"")",Chrome 70.0.3538.102,,2018-12-04 12:12:11,2018-12-04 12:12:11,0.038s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/h3_Associates""), ""Associates"")",Chrome 70.0.3538.102,,2018-12-04 12:12:11,2018-12-04 12:12:11,0.035s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/div_Status""), ""Status"")",Chrome 70.0.3538.102,,2018-12-04 12:12:11,2018-12-04 12:12:11,0.020s,PASSED
"verifyElementText(findTestObject(""Object Repository/Executive/Page_Executive  5-15/div_Count""), ""Count"")",Chrome 70.0.3538.102,,2018-12-04 12:12:11,2018-12-04 12:12:11,0.019s,PASSED
,,,,,,
