Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0020-Page Management,Chrome 69.0.3497.100,,2018-10-26 16:23:37,2018-10-26 16:24:51,1m - 13.756s,FAILED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02101,Chrome 69.0.3497.100,,2018-10-26 16:23:37,2018-10-26 16:23:49,11.899s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-26 16:23:38,2018-10-26 16:23:49,11.490s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02102,Chrome 69.0.3497.100,,2018-10-26 16:23:49,2018-10-26 16:23:56,7.038s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:23:49,2018-10-26 16:23:53,3.109s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:53,2018-10-26 16:23:53,0.168s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:53,2018-10-26 16:23:56,2.806s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.100s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.071s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.079s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.091s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.078s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.082s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.095s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:56,0.087s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02103,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:57,0.347s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:23:56,2018-10-26 16:23:57,0.068s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:23:57,2018-10-26 16:23:57,0.050s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02104,Chrome 69.0.3497.100,,2018-10-26 16:23:57,2018-10-26 16:24:03,6.347s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:23:57,2018-10-26 16:23:57,0.639s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:57,2018-10-26 16:23:58,0.119s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.069s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.090s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.074s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.080s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.082s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.086s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.071s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.074s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.068s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:58,0.074s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:58,2018-10-26 16:23:59,0.160s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.247s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.177s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.108s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.083s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.111s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.056s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.120s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:23:59,0.045s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:23:59,2018-10-26 16:24:00,0.136s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:00,2018-10-26 16:24:00,0.038s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:00,2018-10-26 16:24:00,0.122s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:00,2018-10-26 16:24:00,0.294s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:00,2018-10-26 16:24:00,0.323s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 16:24:00,2018-10-26 16:24:01,0.329s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:01,2018-10-26 16:24:01,0.397s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:01,2018-10-26 16:24:02,0.555s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:02,2018-10-26 16:24:02,0.105s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:24:02,2018-10-26 16:24:03,1.089s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:03,2018-10-26 16:24:03,0.060s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02105,Chrome 69.0.3497.100,,2018-10-26 16:24:03,2018-10-26 16:24:16,13.540s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:03,2018-10-26 16:24:05,1.726s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:05,2018-10-26 16:24:06,0.595s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.060s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.055s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.050s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.066s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.052s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.054s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.052s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.058s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.059s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.068s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.066s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.064s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:06,0.180s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:06,2018-10-26 16:24:07,0.267s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.144s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.064s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.060s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.052s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.048s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:07,0.185s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 16:24:07,2018-10-26 16:24:08,0.413s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:08,2018-10-26 16:24:08,0.089s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:24:08,2018-10-26 16:24:09,1.082s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:09,2018-10-26 16:24:09,0.056s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:09,2018-10-26 16:24:11,2.232s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:11,2018-10-26 16:24:12,0.628s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:24:12,2018-10-26 16:24:13,1.074s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:13,2018-10-26 16:24:13,0.062s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:13,2018-10-26 16:24:16,2.771s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 16:24:16,2018-10-26 16:24:16,0.563s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:16,2018-10-26 16:24:16,0.147s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:16,2018-10-26 16:24:16,0.130s,PASSED
,,,,,,
Test Cases/Associate Application/Page Management/TCBA02106,Chrome 69.0.3497.100,,2018-10-26 16:24:16,2018-10-26 16:24:49,32.773s,FAILED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:17,2018-10-26 16:24:17,0.105s,PASSED
click,Chrome 69.0.3497.100,,2018-10-26 16:24:17,2018-10-26 16:24:17,0.148s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-26 16:24:17,2018-10-26 16:24:49,32.269s,FAILED
