Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0015-My Associates,Chrome 70.0.3538.102,,2018-11-23 19:43:51,2018-11-23 19:51:19,7m - 27.884s,FAILED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01501,Chrome 70.0.3538.102,,2018-11-23 19:43:51,2018-11-23 19:44:10,18.356s,PASSED
callTestCase,Chrome 70.0.3538.102,,2018-11-23 19:43:52,2018-11-23 19:44:09,17.758s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:09,2018-11-23 19:44:10,0.107s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01502,Chrome 70.0.3538.102,,2018-11-23 19:44:10,2018-11-23 19:44:15,5.908s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:10,2018-11-23 19:44:11,0.763s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:11,2018-11-23 19:44:15,4.161s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.138s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.082s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.070s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.076s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.103s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.076s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:15,0.066s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01503,Chrome 70.0.3538.102,,2018-11-23 19:44:15,2018-11-23 19:44:16,0.348s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-23 19:44:16,2018-11-23 19:44:16,0.081s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-23 19:44:16,2018-11-23 19:44:16,0.072s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01504,Chrome 70.0.3538.102,,2018-11-23 19:44:16,2018-11-23 19:44:18,2.480s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:16,2018-11-23 19:44:16,0.241s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:16,2018-11-23 19:44:17,0.883s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:17,2018-11-23 19:44:17,0.136s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:17,2018-11-23 19:44:17,0.093s,PASSED
verifyElementNotChecked,Chrome 70.0.3538.102,,2018-11-23 19:44:17,2018-11-23 19:44:17,0.071s,PASSED
verifyElementNotChecked,Chrome 70.0.3538.102,,2018-11-23 19:44:17,2018-11-23 19:44:18,0.417s,PASSED
verifyElementNotChecked,Chrome 70.0.3538.102,,2018-11-23 19:44:18,2018-11-23 19:44:18,0.090s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:18,2018-11-23 19:44:18,0.349s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01505,Chrome 70.0.3538.102,,2018-11-23 19:44:18,2018-11-23 19:44:22,3.623s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:19,2018-11-23 19:44:20,1.278s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:20,2018-11-23 19:44:21,1.206s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:21,2018-11-23 19:44:22,0.491s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:22,2018-11-23 19:44:22,0.123s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:22,2018-11-23 19:44:22,0.066s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:22,2018-11-23 19:44:22,0.211s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01506,Chrome 70.0.3538.102,,2018-11-23 19:44:22,2018-11-23 19:44:25,3.462s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:22,2018-11-23 19:44:23,0.986s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:23,2018-11-23 19:44:24,0.721s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:24,2018-11-23 19:44:24,0.317s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:24,2018-11-23 19:44:24,0.055s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:24,2018-11-23 19:44:24,0.097s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:24,2018-11-23 19:44:24,0.080s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:24,2018-11-23 19:44:25,0.069s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.088s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.064s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.084s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.114s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.082s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.078s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.081s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.062s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:25,0.100s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01507,Chrome 70.0.3538.102,,2018-11-23 19:44:25,2018-11-23 19:44:31,5.652s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 19:44:26,2018-11-23 19:44:26,0.250s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-23 19:44:26,2018-11-23 19:44:30,4.011s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.107s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.067s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.100s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.075s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.068s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.061s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:30,0.091s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:30,2018-11-23 19:44:31,0.101s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:31,0.082s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:31,0.094s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:31,0.084s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:31,0.093s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:31,0.181s,PASSED
,,,,,,
Test Cases/Associate Application/My Associates/TCBA01508,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:55,24.337s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:31,2018-11-23 19:44:32,0.810s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:32,2018-11-23 19:44:33,0.736s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:33,2018-11-23 19:44:33,0.067s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-23 19:44:33,2018-11-23 19:44:33,0.055s,PASSED
click,Chrome 70.0.3538.102,,2018-11-23 19:44:33,2018-11-23 19:44:33,0.255s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 19:44:33,2018-11-23 19:44:34,0.306s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-23 19:44:34,2018-11-23 19:44:38,4.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:38,2018-11-23 19:44:38,0.513s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:38,2018-11-23 19:44:38,0.350s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 19:44:38,2018-11-23 19:44:39,0.241s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-23 19:44:39,2018-11-23 19:44:40,0.845s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:40,2018-11-23 19:44:40,0.311s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:40,2018-11-23 19:44:40,0.555s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:40,2018-11-23 19:44:41,0.376s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-23 19:44:41,2018-11-23 19:44:42,1.224s,PASSED
