Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0012-Edit profile,Chrome 69.0.3497.100,,2018-10-23 17:22:28,2018-10-23 17:23:35,1m - 6.631s,FAILED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01201,Chrome 69.0.3497.100,,2018-10-23 17:22:29,2018-10-23 17:22:39,10.126s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-23 17:22:29,2018-10-23 17:22:32,3.193s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-23 17:22:32,2018-10-23 17:22:34,1.143s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-23 17:22:34,2018-10-23 17:22:37,3.804s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-23 17:22:37,2018-10-23 17:22:38,1.028s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-23 17:22:38,2018-10-23 17:22:39,0.338s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 17:22:39,2018-10-23 17:22:39,0.196s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01202,Chrome 69.0.3497.100,,2018-10-23 17:22:39,2018-10-23 17:22:49,10.242s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 17:22:39,2018-10-23 17:22:42,3.070s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:42,2018-10-23 17:22:42,0.173s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:42,2018-10-23 17:22:42,0.111s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:42,2018-10-23 17:22:43,0.106s,PASSED
click,Chrome 69.0.3497.100,,2018-10-23 17:22:43,2018-10-23 17:22:43,0.230s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-10-23 17:22:43,2018-10-23 17:22:49,5.957s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:49,2018-10-23 17:22:49,0.087s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:49,2018-10-23 17:22:49,0.063s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-23 17:22:49,2018-10-23 17:22:49,0.185s,PASSED
,,,,,,
Test Cases/Associate Application/Edit Profile/TCBA01203,Chrome 69.0.3497.100,,2018-10-23 17:22:49,2018-10-23 17:22:56,6.385s,PASSED
