Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0016-My Downline,Chrome 70.0.3538.110,,2018-12-05 18:03:47,2018-12-05 18:10:12,6m - 24.985s,FAILED
,,,,,,
Test Cases/Associate Application/My Downline/TCBA01601,Chrome 70.0.3538.110,,2018-12-05 18:03:48,2018-12-05 18:04:09,20.726s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-05 18:03:48,2018-12-05 18:04:09,20.209s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:09,2018-12-05 18:04:09,0.095s,PASSED
,,,,,,
Test Cases/Associate Application/My Downline/TCBA01602,Chrome 70.0.3538.110,,2018-12-05 18:04:09,2018-12-05 18:05:37,1m - 28.068s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 18:04:09,2018-12-05 18:04:09,0.337s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:09,2018-12-05 18:04:10,0.106s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.066s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.358s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.138s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.103s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.187s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:10,0.079s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:10,2018-12-05 18:04:11,0.217s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:11,2018-12-05 18:04:11,0.095s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:04:11,2018-12-05 18:04:11,0.089s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:11,2018-12-05 18:04:11,0.521s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:11,2018-12-05 18:04:14,3.013s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:14,2018-12-05 18:04:15,0.244s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:15,2018-12-05 18:04:18,3.003s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:18,2018-12-05 18:04:18,0.179s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:18,2018-12-05 18:04:21,3.002s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:21,2018-12-05 18:04:21,0.182s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:21,2018-12-05 18:04:24,3.003s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:24,2018-12-05 18:04:24,0.184s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:24,2018-12-05 18:04:27,3.008s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:27,2018-12-05 18:04:28,0.247s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:28,2018-12-05 18:04:31,3.003s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:31,2018-12-05 18:04:31,0.176s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:31,2018-12-05 18:04:34,3.002s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:34,2018-12-05 18:04:34,0.177s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:34,2018-12-05 18:04:37,3.002s,PASSED
selectOptionByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:37,2018-12-05 18:04:37,0.174s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:04:37,2018-12-05 18:04:40,3.003s,PASSED
verifyOptionPresentByLabel,Chrome 70.0.3538.110,,2018-12-05 18:04:40,2018-12-05 18:05:28,48.267s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:05:28,2018-12-05 18:05:31,3.002s,PASSED
selectOptionByLabel,Chrome 70.0.3538.110,,2018-12-05 18:05:31,2018-12-05 18:05:31,0.106s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 18:05:31,2018-12-05 18:05:32,0.196s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 18:05:32,2018-12-05 18:05:37,5.002s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:37,2018-12-05 18:05:37,0.068s,PASSED
,,,,,,
Test Cases/Associate Application/My Downline/TCBA01603,Chrome 70.0.3538.110,,2018-12-05 18:05:37,2018-12-05 18:05:40,3.343s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 18:05:37,2018-12-05 18:05:37,0.258s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:37,2018-12-05 18:05:38,0.870s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:38,2018-12-05 18:05:38,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:38,2018-12-05 18:05:38,0.062s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:38,2018-12-05 18:05:39,0.464s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:39,2018-12-05 18:05:39,0.146s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:39,2018-12-05 18:05:39,0.609s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:39,2018-12-05 18:05:40,0.208s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:40,0.123s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:40,0.073s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:40,0.065s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:40,0.061s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:40,0.058s,PASSED
,,,,,,
Test Cases/Associate Application/My Downline/TCBA01604,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:06:49,1m - 9.140s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:40,2018-12-05 18:05:41,0.147s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.077s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.066s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.104s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.069s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.094s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.089s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.102s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.129s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-05 18:05:41,2018-12-05 18:05:41,0.076s,PASSED
