Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0018-Training,Chrome 70.0.3538.110,,2018-12-04 19:45:58,2018-12-04 19:46:54,55.935s,FAILED
,,,,,,
Test Cases/Associate Application/Training/TCBA01901,Chrome 70.0.3538.110,,2018-12-04 19:45:58,2018-12-04 19:46:12,13.481s,PASSED
callTestCase,Chrome 70.0.3538.110,,2018-12-04 19:45:59,2018-12-04 19:46:12,12.950s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:12,2018-12-04 19:46:12,0.084s,PASSED
,,,,,,
Test Cases/Associate Application/Training/TCBA01904,Chrome 70.0.3538.110,,2018-12-04 19:46:12,2018-12-04 19:46:52,40.073s,FAILED
click,Chrome 70.0.3538.110,,2018-12-04 19:46:12,2018-12-04 19:46:12,0.135s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 19:46:12,2018-12-04 19:46:15,3.011s,PASSED
verifyElementPresent,Chrome 70.0.3538.110,,2018-12-04 19:46:15,2018-12-04 19:46:15,0.092s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 19:46:15,2018-12-04 19:46:16,0.343s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 19:46:16,2018-12-04 19:46:19,3.003s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.081s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.060s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.111s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.078s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.073s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.078s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:19,0.071s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 19:46:19,2018-12-04 19:46:52,32.557s,FAILED
,,,,,,
Test Cases/Associate Application/Training/TCBA01905,Chrome 70.0.3538.110,,2018-12-04 19:46:52,2018-12-04 19:46:53,0.756s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 19:46:52,2018-12-04 19:46:52,0.140s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 19:46:52,2018-12-04 19:46:53,0.313s,PASSED
verifyElementText,Chrome 70.0.3538.110,,2018-12-04 19:46:53,2018-12-04 19:46:53,0.114s,PASSED
