Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0024-Forgot Your Username,Chrome 70.0.3538.102,,2018-11-22 18:13:57,2018-11-22 18:14:19,22.327s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03001,Chrome 70.0.3538.102,,2018-11-22 18:13:58,2018-11-22 18:14:07,9.697s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 18:13:58,2018-11-22 18:14:03,4.481s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 18:14:03,2018-11-22 18:14:04,1.169s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 18:14:04,2018-11-22 18:14:07,2.957s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:07,2018-11-22 18:14:07,0.506s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03002,Chrome 70.0.3538.102,,2018-11-22 18:14:07,2018-11-22 18:14:12,4.261s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:08,2018-11-22 18:14:11,3.519s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:11,2018-11-22 18:14:11,0.187s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:11,2018-11-22 18:14:11,0.093s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:11,2018-11-22 18:14:12,0.064s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:12,0.078s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03003,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:12,0.384s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:12,0.132s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:12,0.085s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03004,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:13,0.717s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:12,0.169s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:14:12,2018-11-22 18:14:13,0.232s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:13,0.071s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:13,0.059s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03005,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:16,2.980s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:13,0.110s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:13,0.264s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:13,2018-11-22 18:14:16,2.332s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:16,2018-11-22 18:14:16,0.064s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:16,2018-11-22 18:14:16,0.050s,PASSED
,,,,,,
Test Cases/Associate Application/Forgot Your Username/TCBA03007,Chrome 70.0.3538.102,,2018-11-22 18:14:16,2018-11-22 18:14:19,2.843s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:16,2018-11-22 18:14:16,0.076s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 18:14:16,2018-11-22 18:14:18,1.676s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 18:14:18,2018-11-22 18:14:19,0.907s,PASSED
