Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
VBZ0013-Change Password,Chrome 70.0.3538.77,,2018-11-12 17:16:10,2018-11-12 17:17:19,1m - 8.562s,PASSED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01301,Chrome 70.0.3538.77,,2018-11-12 17:16:11,2018-11-12 17:16:47,36.465s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-12 17:16:12,2018-11-12 17:16:16,3.913s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-12 17:16:16,2018-11-12 17:16:17,1.152s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-12 17:16:17,2018-11-12 17:16:36,19.562s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-12 17:16:36,2018-11-12 17:16:37,0.595s,PASSED
setEncryptedText,Chrome 70.0.3538.77,,2018-11-12 17:16:37,2018-11-12 17:16:37,0.303s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:37,2018-11-12 17:16:37,0.139s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:37,2018-11-12 17:16:42,4.830s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:42,2018-11-12 17:16:42,0.122s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:42,2018-11-12 17:16:42,0.090s,PASSED
delay,Chrome 70.0.3538.77,,2018-11-12 17:16:42,2018-11-12 17:16:47,5.032s,PASSED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01302,Chrome 70.0.3538.77,,2018-11-12 17:16:47,2018-11-12 17:16:49,1.883s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.088s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.298s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.121s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.103s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.053s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:48,0.056s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:48,2018-11-12 17:16:49,0.080s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.141s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.062s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.101s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.039s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.065s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.041s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.064s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.067s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.102s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:16:49,0.103s,PASSED
,,,,,,
Test Cases/Associate Application/Change Password/TCBA01303,Chrome 70.0.3538.77,,2018-11-12 17:16:49,2018-11-12 17:17:03,13.255s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:50,2018-11-12 17:16:50,0.063s,PASSED
click,Chrome 70.0.3538.77,,2018-11-12 17:16:50,2018-11-12 17:16:50,0.093s,PASSED
